AOA,Lift_Augmentation_Percentage
-10.9459459459459,6.27632067860624
-10.9009009009009,6.26387140990432
-10.8558558558559,6.25130342471835
-10.8108108108108,6.23861528454673
-10.7657657657658,6.22580552677393
-10.7207207207207,6.21287266416353
-10.6756756756757,6.19981518433815
-10.6306306306306,6.18663154924611
-10.5855855855856,6.17332019461421
-10.5405405405405,6.15987952938645
-10.4954954954955,6.14630793514808
-10.4504504504505,6.13260376553484
-10.4054054054054,6.11876534562659
-10.3603603603604,6.10479097132524
-10.3153153153153,6.09067890871627
-10.2702702702703,6.07642739341338
-10.2252252252252,6.06203462988583
-10.1801801801802,6.04749879076793
-10.1351351351351,6.03281801615002
-10.0900900900901,6.01799041285046
-10.045045045045,6.00301405366807
-10,5.98788697661426
-9.95495495495495,5.97260718412435
-9.90990990990991,5.95717264224731
-9.86486486486486,5.94158127981334
-9.81981981981982,5.92583098757842
-9.77477477477477,5.90991961734525
-9.72972972972973,5.89384498105969
-9.68468468468468,5.87760484988197
-9.63963963963964,5.86119695323182
-9.59459459459459,5.84461897780664
-9.54954954954955,5.82786856657185
-9.5045045045045,5.81094331772247
-9.45945945945946,5.79384078361499
-9.41441441441441,5.77655846966851
-9.36936936936937,5.75909383323414
-9.32432432432432,5.74144428243158
-9.27927927927928,5.72360717495169
-9.23423423423423,5.70557981682404
-9.18918918918919,5.68735946114808
-9.14414414414414,5.66894330678678
-9.0990990990991,5.65032849702136
-9.05405405405405,5.63151211816583
-9.00900900900901,5.61249119813984
-8.96396396396396,5.59326270499852
-8.91891891891892,5.57382354541754
-8.87387387387387,5.55417056313212
-8.82882882882883,5.53430053732801
-8.78378378378378,5.514210180983
-8.73873873873874,5.49389613915695
-8.69369369369369,5.47335498722863
-8.64864864864865,5.45258322907733
-8.6036036036036,5.43157729520723
-8.55855855855856,5.41033354081249
-8.51351351351351,5.38884824378069
-8.46846846846847,5.36711760263256
-8.42342342342342,5.34513773439536
-8.37837837837838,5.32290467240761
-8.33333333333333,5.30041436405241
-8.28828828828829,5.27766266841673
-8.24324324324324,5.25464535387382
-8.1981981981982,5.23135809558568
-8.15315315315315,5.20779647292261
-8.10810810810811,5.18395596679655
-8.06306306306306,5.15983195690482
-8.01801801801802,5.13541971888076
-7.97297297297297,5.11071442134754
-7.92792792792793,5.08571112287138
-7.88288288288288,5.06040476880999
-7.83783783783784,5.03479018805219
-7.79279279279279,5.00886208964415
-7.74774774774775,4.98261505929783
-7.7027027027027,4.95604355577662
-7.65765765765766,4.92914190715321
-7.61261261261261,4.90190430693454
-7.56756756756757,4.8743248100481
-7.52252252252252,4.84639732868406
-7.47747747747748,4.81811562798693
-7.43243243243243,4.78947332159068
-7.38738738738739,4.76046386699057
-7.34234234234234,4.73108056074472
-7.2972972972973,4.70131653349828
-7.25225225225225,4.67116474482242
-7.20720720720721,4.64061797786028
-7.16216216216216,4.60966883377135
-7.11711711711712,4.57830972596547
-7.07207207207207,4.54653287411721
-7.02702702702703,4.51433029795064
-6.98198198198198,4.48169381078443
-6.93693693693694,4.44861501282603
-6.89189189189189,4.4150852842036
-6.84684684684685,4.38109577772344
-6.8018018018018,4.34663741133982
-6.75675675675676,4.31170086032362
-6.71171171171171,4.27627654911509
-6.66666666666667,4.24035464284512
-6.62162162162162,4.20392503850865
-6.57657657657658,4.16697735577247
-6.53153153153153,4.1295009273986
-6.48648648648649,4.09148478926345
-6.44144144144144,4.05291766995117
-6.3963963963964,4.01378797989878
-6.35135135135135,3.9740838000687
-6.30630630630631,3.93379287012315
-6.26126126126126,3.89290257607325
-6.21621621621622,3.85139993737398
-6.17117117117117,3.80927159343464
-6.12612612612613,3.76650378951298
-6.08108108108108,3.72308236195952
-6.03603603603604,3.67899272277719
-5.99099099099099,3.63421984346024
-5.94594594594595,3.58874823807507
-5.9009009009009,3.54256194554485
-5.85585585585586,3.49564451109906
-5.81081081081081,3.44797896684885
-5.76576576576577,3.39954781144889
-5.72072072072072,3.35033298880698
-5.67567567567568,3.30031586580333
-5.63063063063063,3.2494772089824
-5.58558558558559,3.197797160182
-5.54054054054054,3.14525521106576
-5.4954954954955,3.09183017652719
-5.45045045045045,3.03750016693548
-5.40540540540541,2.98224255919502
-5.36036036036036,2.92603396659151
-5.31531531531532,2.86885020739832
-5.27027027027027,2.81066627221547
-5.22522522522523,2.75145629001038
-5.18018018018018,2.69119349282442
-5.13513513513514,2.62985017909934
-5.09009009009009,2.56739767556465
-5.04504504504505,2.5038062976073
-5,2.43904530801934
-4.95495495495495,2.37308287398513
-4.90990990990991,2.30588602212638
-4.86486486486486,2.23742059136915
-4.81981981981982,2.16765118333092
-4.77477477477477,2.09654110984623
-4.72972972972973,2.02405233715558
-4.68468468468468,1.95014542617357
-4.63963963963964,1.87477946812771
-4.59459459459459,1.79791201472033
-4.54954954954955,1.71949900181259
-4.5045045045045,1.63949466546472
-4.45945945945946,1.5578514489931
-4.41441441441441,1.47451989952752
-4.36936936936937,1.38944855237779
-4.32432432432432,1.30258380135565
-4.27927927927928,1.21386975305732
-4.23423423423423,1.12324806300593
-4.18918918918919,1.03065775149871
-4.14414414414414,0.936034997018304
-4.0990990990991,0.839312905173405
-4.05405405405405,0.740421251353911
-4.00900900900901,0.639286195646885
-3.96396396396396,0.535829969089465
-3.91891891891892,0.429970531062793
-3.87387387387387,0.321621198586062
-3.82882882882883,0.210690249479829
-3.78378378378378,0.0970805028573588
-3.73873873873874,-0.0193111178089845
-3.69369369369369,-0.138594031701429
-3.64864864864865,-0.260884447999058
-3.6036036036036,-0.386305801097827
-3.55855855855856,-0.514989158301639
-3.51351351351351,-0.64707358142617
-3.46846846846847,-0.78270642050114
-3.42342342342342,-0.922043514523473
-3.37837837837838,-1.06524927117284
-3.33333333333333,-1.21249659476992
-3.28828828828829,-1.36396662980779
-3.24324324324324,-1.51984828644833
-3.1981981981982,-1.68033751484194
-3.15315315315315,-1.84563629745793
-3.10810810810811,-2.0159513333281
-3.06306306306306,-2.19149239579222
-3.01801801801802,-2.37247035663022
-2.97297297297297,-2.55909488505281
-2.92792792792793,-2.75157185060543
-2.88288288288288,-2.95010048532096
-2.83783783783784,-3.15487039310113
-2.79279279279279,-3.36605853390026
-2.74774774774775,-3.58382635727817
-2.7027027027027,-3.80831731453062
-2.65765765765766,-4.03965504086579
-2.61261261261261,-4.27794256856965
-2.56756756756757,-4.52326300791631
-2.52252252252252,-4.77568221325972
-2.47747747747748,-5.03525403510558
-2.43243243243243,-5.30202884196924
-2.38738738738739,-5.57606607445134
-2.34234234234234,-5.85745166306222
-2.2972972972973,-6.14632119450431
-2.25225225225225,-6.44288974063028
-2.20720720720721,-6.74748926095633
-2.16216216216216,-7.06061444278223
-2.11711711711712,-7.38297774057611
-2.07207207207207,-7.71557420491863
-2.02702702702703,-8.05975643644384
-1.98198198198198,-8.41731964655493
-1.93693693693694,-8.79059633862444
-1.89189189189189,-9.18255952566943
-1.84684684684685,-9.59693265912282
-1.8018018018018,-10.0383035466541
-1.75675675675676,-10.5122384771053
-1.71171171171171,-11.0253915449735
-1.66666666666667,-11.5856027803153
-1.62162162162162,-12.2019771569602
-1.57657657657658,-12.8849348992112
-1.53153153153153,-13.6462217766771
-1.48648648648649,-14.4988663287185
-1.44144144144144,-15.4570692761165
-1.3963963963964,-16.5360088651437
-1.35135135135135,-17.7515446841609
-1.30630630630631,-19.1198017633352
-1.26126126126126,-20.6566167176021
-1.21621621621622,-22.3768285631427
-1.17117117117117,-24.2933989100014
-1.12612612612613,-26.416349830607
-1.08108108108108,-28.7515131893333
-1.03603603603604,-31.2990929946178
-0.990990990990991,-34.0520528416957
-0.945945945945946,-36.9943542219958
-0.900900900900901,-40.0990888830414
-0.855855855855856,-43.3265700510417
-0.810810810810811,-46.6224737181173
-0.765765765765765,-49.9161529125773
-0.72072072072072,-53.1192855213504
-0.675675675675675,-56.1250605119193
-0.63063063063063,-58.8081591775423
-0.585585585585585,-61.0258485306012
-0.54054054054054,-62.6205751152477
-0.495495495495495,-63.4245325538084
-0.45045045045045,-63.2667808748555
-0.405405405405405,-61.9836307853581
-0.36036036036036,-59.4331918935511
-0.315315315315315,-55.5152605872198
-0.27027027027027,-50.1981737046686
0.27027027027027,56.8606797255095
0.315315315315315,62.8756048071874
0.36036036036036,67.5809848784427
0.405405405405405,70.9848722150839
0.45045045045045,73.1613227362082
0.495495495495495,74.226863993163
0.54054054054054,74.322468729779
0.585585585585585,73.5999429968677
0.63063063063063,72.2118838769408
0.675675675675675,70.304522984175
0.72072072072072,68.0128875099758
0.765765765765765,65.4578003903012
0.810810810810811,62.7443152385977
0.855855855855856,59.961245205693
0.900900900900901,57.1815005772838
0.945945945945946,54.4629990967502
0.990990990990991,51.8499564593814
1.03603603603604,49.3744026164806
1.08108108108108,47.057802785873
1.12612612612613,44.9126906897378
1.17117117117117,42.9442458420115
1.21621621621622,41.1517670201754
1.26126126126126,39.5300107377639
1.30630630630631,38.070376958126
1.35135135135135,36.7619348368771
1.3963963963964,35.5922893261071
1.44144144144144,34.5482953809139
1.48648648648649,33.6166306209235
1.53153153153153,32.7842399330201
1.57657657657658,32.0386669437587
1.62162162162162,31.3682877964925
1.66666666666667,30.7624624623733
1.71171171171171,30.2116180876111
1.75675675675676,29.7072777928238
1.8018018018018,29.2420470268093
1.84684684684685,28.8095681436453
1.89189189189189,28.4044524026553
1.93693693693694,28.0221971492504
1.98198198198198,27.6590945674553
2.02702702702703,27.312137133886
2.07207207207207,26.9789237679323
2.11711711711712,26.6575696740267
2.16216216216216,26.3466220117285
2.20720720720721,26.0449828046897
2.25225225225225,25.7518399030487
2.2972972972973,25.4666063351584
2.34234234234234,25.1888680118575
2.38738738738739,24.9183394668649
2.43243243243243,24.6548271173144
2.47747747747748,24.3981993962563
2.52252252252252,24.1483630321854
2.56756756756757,23.905244718319
2.61261261261261,23.6687774165948
2.65765765765766,23.4388905695377
2.7027027027027,23.2155035398299
2.74774774774775,22.9985216563623
2.79279279279279,22.7878343116158
2.83783783783784,22.5833146243058
2.88288288288288,22.3848202501294
2.92792792792793,22.1921949897785
2.97297297297297,22.0052709054275
3.01801801801802,21.8238707135306
3.06306306306306,21.6478102723248
3.10810810810811,21.476901026647
3.15315315315315,21.3109523105672
3.1981981981982,21.1497734401366
3.24324324324324,20.9931755546717
3.28828828828829,20.8409731859149
3.33333333333333,20.6929855507149
3.37837837837838,20.5490375751224
3.42342342342342,20.4089606665949
3.46846846846847,20.2725932568957
3.51351351351351,20.1397811417957
3.55855855855856,20.0103776453018
3.6036036036036,19.8842436362847
3.64864864864865,19.7612474244153
3.69369369369369,19.6412645605791
3.73873873873874,19.5241775646653
3.78378378378378,19.4098756010607
3.82882882882883,19.298254119473
3.87387387387387,19.1892144760123
3.91891891891892,19.0826635468586
3.96396396396396,18.9785133444255
4.00900900900901,18.8766806437247
4.05405405405405,18.7770866246822
4.0990990990991,18.6796565344594
4.14414414414414,18.5843193723929
4.18918918918919,18.491007598968
4.23423423423423,18.3996568692818
4.27927927927928,18.3102057906865
4.32432432432432,18.222595703737
4.36936936936937,18.1367704851496
4.41441441441441,18.0526763712042
4.45945945945946,17.9702617998572
4.5045045045045,17.8894772697627
4.54954954954955,17.8102752143956
4.59459459459459,17.7326098895299
4.63963963963964,17.6564372724154
4.68468468468468,17.5817149711219
4.72972972972973,17.5084021426561
4.77477477477477,17.4364594186036
4.81981981981982,17.365848837196
4.86486486486486,17.2965337808464
4.90990990990991,17.2284789183351
4.95495495495495,17.1616501509491
5,17.0960145619972
5.04504504504505,17.0315403692213
5.09009009009009,16.9681968797149
5.13513513513514,16.9059544470355
5.18018018018018,16.8447844302603
5.22522522522523,16.7846591547927
5.27027027027027,16.7255518747646
5.31531531531532,16.6674367369208
5.36036036036036,16.6102887458928
5.40540540540541,16.5540837307972
5.45045045045045,16.4987983131014
5.4954954954955,16.4444098757174
5.54054054054054,16.3908965332879
5.58558558558559,16.3382371036338
5.63063063063063,16.2864110803357
5.67567567567568,16.2353986064233
5.72072072072072,16.1851804491438
5.76576576576577,16.1357379757827
5.81081081081081,16.0870531305072
5.85585585585586,16.0391084122011
5.9009009009009,15.9918868532603
5.94594594594595,15.9453719993134
5.99099099099099,15.8995478898351
6.03603603603604,15.8543990396167
6.08108108108108,15.8099104210574
6.12612612612613,15.7660674472417
6.17117117117117,15.7228559557677
6.21621621621622,15.6802621932901
6.26126126126126,15.6382728007457
6.30630630630631,15.5968747992264
6.35135135135135,15.5560555764682
6.3963963963964,15.5158028739255
6.44144144144144,15.4761047744007
6.48648648648649,15.4369496902006
6.53153153153153,15.3983263517929
6.57657657657658,15.3602237969381
6.62162162162162,15.3226313602705
6.66666666666667,15.2855386633084
6.71171171171171,15.2489356048696
6.75675675675676,15.2128123518734
6.8018018018018,15.1771593305095
6.84684684684685,15.1419672177572
6.89189189189189,15.1072269332358
6.93693693693694,15.0729296313728
6.98198198198198,15.0390666938739
7.02702702702703,15.0056297224815
7.07207207207207,14.9726105320073
7.11711711711712,14.9400011436287
7.16216216216216,14.9077937784356
7.20720720720721,14.8759808512169
7.25225225225225,14.8445549644773
7.2972972972973,14.8135089026732
7.34234234234234,14.7828356266593
7.38738738738739,14.7525282683363
7.43243243243243,14.7225801254918
7.47747747747748,14.6929846568262
7.52252252252252,14.6637354771561
7.56756756756757,14.6348263527871
7.61261261261261,14.6062511970508
7.65765765765766,14.5780040659974
7.7027027027027,14.550079154239
7.74774774774775,14.5224707909368
7.79279279279279,14.4951734359269
7.83783783783784,14.4681816759795
7.88288288288288,14.4414902211844
7.92792792792793,14.415093901461
7.97297297297297,14.3889876631843
8.01801801801802,14.3631665659258
8.06306306306306,14.337625779302
8.10810810810811,14.3123605799283
8.15315315315315,14.2873663484732
8.1981981981982,14.2626385668092
8.24324324324324,14.2381728152574
8.28828828828829,14.2139647699205
8.33333333333333,14.1900102001034
8.37837837837838,14.1663049658157
8.42342342342342,14.1428450153545
8.46846846846847,14.1196263829638
8.51351351351351,14.0966451865687
8.55855855855856,14.0738976255798
8.6036036036036,14.0513799787674
8.64864864864865,14.0290886022009
8.69369369369369,14.0070199272534
8.73873873873874,13.9851704586663
8.78378378378378,13.9635367726744
8.82882882882883,13.9421155151873
8.87387387387387,13.9209034000271
8.91891891891892,13.8998972072183
8.96396396396396,13.8790937813297
9.00900900900901,13.8584900298652
9.05405405405405,13.8380829217039
9.0990990990991,13.8178694855844
9.14414414414414,13.7978468086355
9.18918918918919,13.7780120349491
9.23423423423423,13.7583623641949
9.27927927927928,13.7388950502751
9.32432432432432,13.7196074000186
9.36936936936937,13.7004967719122
9.41441441441441,13.6815605748683
9.45945945945946,13.6627962670275
9.5045045045045,13.6442013545956
9.54954954954955,13.6257733907129
9.59459459459459,13.6075099743556
9.63963963963964,13.5894087492681
9.68468468468468,13.571467402924
9.72972972972973,13.5536836655174
9.77477477477477,13.5360553089806
9.81981981981982,13.5185801460298
9.86486486486486,13.501256029236
9.90990990990991,13.4840808501222
9.95495495495495,13.4670525382839
10,13.450169060534
10.045045045045,13.4334284200708
10.0900900900901,13.4168286556674
10.1351351351351,13.4003678408837
10.1801801801802,13.3840440832984
10.2252252252252,13.3678555237619
10.2702702702703,13.351800335668
10.3153153153153,13.3358767242457
10.3603603603604,13.3200829258687
10.4054054054054,13.3044172073825
10.4504504504505,13.2888778654499
10.4954954954955,13.2734632259126
10.5405405405405,13.258171643169
10.5855855855856,13.2430014995682
10.6306306306306,13.2279512048193
10.6756756756757,13.2130191954157
10.7207207207207,13.1982039340734
10.7657657657658,13.1835039091842
10.8108108108108,13.1689176342817
10.8558558558559,13.1544436475209
10.9009009009009,13.1400805111711
10.9459459459459,13.1258268111202
10.990990990991,13.1116811563927
11.036036036036,13.0976421786778
11.0810810810811,13.0837085318703
11.1261261261261,13.0698788916221
11.1711711711712,13.0561519549044
11.2162162162162,13.0425264395804
11.2612612612613,13.029001083989
11.3063063063063,13.0155746465372
11.3513513513514,13.0022459053031
11.3963963963964,12.9890136576483
11.4414414414414,12.9758767198385
11.4864864864865,12.9628339266743
11.5315315315315,12.9498841311295
11.5765765765766,12.9370262039986
11.6216216216216,12.9242590335521
11.6666666666667,12.9115815252
11.7117117117117,12.8989926011627
11.7567567567568,12.8864912001497
11.8018018018018,12.8740762770458
11.8468468468468,12.8617468026039
11.8918918918919,12.8495017631456
11.9369369369369,12.8373401602676
11.981981981982,12.8252610105554
12.027027027027,12.8132633453032
12.0720720720721,12.8013462102401
12.1171171171171,12.7895086652623
12.1621621621622,12.7777497841713
12.2072072072072,12.7660686544179
12.2522522522523,12.7544643768517
12.2972972972973,12.7429360654766
12.3423423423423,12.7314828472106
12.3873873873874,12.7201038616521
12.4324324324324,12.7087982608505
12.4774774774775,12.6975652090815
12.5225225225225,12.6864038826282
12.5675675675676,12.6753134695663
12.6126126126126,12.6642931695533
12.6576576576577,12.6533421936238
12.7027027027027,12.6424597639874
12.7477477477477,12.631645113832
12.7927927927928,12.620897487131
12.8378378378378,12.6102161384543
12.8828828828829,12.5996003327832
12.9279279279279,12.58904934533
12.972972972973,12.57856246136
13.018018018018,12.5681389760185
13.0630630630631,12.5577781941606
13.1081081081081,12.5474794301843
13.1531531531532,12.5372420078683
13.1981981981982,12.5270652602112
13.2432432432432,12.5169485292759
13.2882882882883,12.5068911660356
13.3333333333333,12.4968925302241
13.3783783783784,12.4869519901881
13.4234234234234,12.4770689227434
13.4684684684685,12.4672427130334
13.5135135135135,12.4574727543904
13.5585585585586,12.4477584482002
13.6036036036036,12.4380992037687
13.6486486486486,12.4284944381915
13.6936936936937,12.4189435762261
13.7387387387387,12.4094460501668
13.7837837837838,12.400001299721
13.8288288288288,12.3906087718897
13.8738738738739,12.3812679208485
13.9189189189189,12.3719782078322
13.963963963964,12.3627391010211
14.009009009009,12.3535500754292
14.0540540540541,12.3444106127953
14.0990990990991,12.3353202014756
14.1441441441441,12.3262783363387
14.1891891891892,12.3172845186621
14.2342342342342,12.3083382560311
14.2792792792793,12.2994390622398
14.3243243243243,12.2905864571932
14.3693693693694,12.2817799668119
14.4144144144144,12.2730191229381
14.4594594594595,12.2643034632439
14.5045045045045,12.2556325311403
14.5495495495495,12.2470058756892
14.5945945945946,12.2384230515158
14.6396396396396,12.2298836187237
14.6846846846847,12.2213871428104
14.7297297297297,12.2129331945858
14.7747747747748,12.2045213500904
14.8198198198198,12.1961511905169
14.8648648648649,12.1878223021314
14.9099099099099,12.1795342761978
14.954954954955,12.1712867089018
15,12.1630792012778
15.045045045045,12.1549113591362
15.0900900900901,12.146782792992
15.1351351351351,12.1386931179955
15.1801801801802,12.130641953863
15.2252252252252,12.1226289248099
15.2702702702703,12.1146536594841
15.3153153153153,12.1067157909014
15.3603603603604,12.0988149563808
15.4054054054054,12.0909507974826
15.4504504504505,12.0831229599461
15.4954954954955,12.0753310936289
15.5405405405405,12.067574852448
15.5855855855856,12.0598538943205
15.6306306306306,12.0521678811063
15.6756756756757,12.0445164785519
15.7207207207207,12.0368993562344
15.7657657657658,12.0293161875069
15.8108108108108,12.021766649445
15.8558558558559,12.0142504227941
15.9009009009009,12.0067671919172
15.9459459459459,11.9993166447442
15.990990990991,11.9918984727213
16.036036036036,11.9845123707625
16.0810810810811,11.9771580372002
16.1261261261261,11.9698351737383
16.1711711711712,11.9625434854049
16.2162162162162,11.9552826805062
16.2612612612613,11.9480524705815
16.3063063063063,11.9408525703584
16.3513513513514,11.9336826977091
16.3963963963964,11.9265425736068
16.4414414414414,11.9194319220843
16.4864864864865,11.912350470191
16.5315315315315,11.9052979479532
16.5765765765766,11.8982740883325
16.6216216216216,11.8912786271871
16.6666666666667,11.8843113032322
16.7117117117117,11.8773718580014
16.7567567567568,11.8704600358095
16.8018018018018,11.8635755837149
16.8468468468468,11.8567182514828
16.8918918918919,11.8498877915498
16.9369369369369,11.8430839589877
16.981981981982,11.8363065114693
17.027027027027,11.8295552092333
17.0720720720721,11.8228298150515
17.1171171171171,11.8161300941946
17.1621621621622,11.8094558143998
17.2072072072072,11.802806745839
17.2522522522523,11.7961826610865
17.2972972972973,11.7895833350878
17.3423423423423,11.7830085451293
17.3873873873874,11.7764580708077
17.4324324324324,11.7699316940003
17.4774774774775,11.7634291988357
17.5225225225225,11.7569503716647
17.5675675675676,11.7504950010324
17.6126126126126,11.7440628776493
17.6576576576577,11.7376537943648
17.7027027027027,11.7312675461393
17.7477477477477,11.7249039300175
17.7927927927928,11.7185627451025
17.8378378378378,11.7122437925295
17.8828828828829,11.7059468754404
17.9279279279279,11.6996717989586
17.972972972973,11.693418370164
18.018018018018,11.6871863980692
18.0630630630631,11.6809756935947
18.1081081081081,11.6747860695458
18.1531531531532,11.6686173405889
18.1981981981982,11.6624693232289
18.2432432432432,11.6563418357859
18.2882882882883,11.6502346983737
18.3333333333333,11.644147732877
18.3783783783784,11.6380807629305
18.4234234234234,11.6320336138969
18.4684684684685,11.6260061128465
18.5135135135135,11.6199980885357
18.5585585585586,11.6140093713873
18.6036036036036,11.6080397934701
18.6486486486486,11.6020891884788
18.6936936936937,11.5961573917149
18.7387387387387,11.5902442400672
18.7837837837838,11.5843495719927
18.8288288288288,11.578473227498
18.8738738738739,11.572615048121
18.9189189189189,11.5667748769126
18.963963963964,11.5609525584184
19.009009009009,11.5551479386617
19.0540540540541,11.5493608651255
19.0990990990991,11.5435911867358
19.1441441441441,11.5378387538441
19.1891891891892,11.5321034182113
19.2342342342342,11.5263850329907
19.2792792792793,11.5206834527123
19.3243243243243,11.5149985332661
19.3693693693694,11.5093301318872
19.4144144144144,11.5036781071394
19.4594594594595,11.4980423189004
19.5045045045045,11.4924226283464
19.5495495495495,11.4868188979373
19.5945945945946,11.4812309914018
19.6396396396396,11.4756587737231
19.6846846846847,11.4701021111245
19.7297297297297,11.4645608710553
19.7747747747748,11.4590349221768
19.8198198198198,11.4535241343484
19.8648648648649,11.4480283786145
19.9099099099099,11.4425475271908
19.954954954955,11.4370814534511
20,11.4316300319145
20.045045045045,11.4261931382321
20.0900900900901,11.420770649175
20.1351351351351,11.4153624426214
20.1801801801802,11.4099683975442
20.2252252252252,11.4045883939991
20.2702702702703,11.3992223131125
20.3153153153153,11.3938700370695
20.3603603603604,11.3885314491024
20.4054054054054,11.3832064334792
20.4504504504505,11.377894875492
20.4954954954955,11.372596661446
20.5405405405405,11.3673116786484
20.5855855855856,11.3620398153973
20.6306306306306,11.3567809609711
20.6756756756757,11.3515350056175
20.7207207207207,11.3463018405435
20.7657657657658,11.3410813579048
20.8108108108108,11.3358734507954
20.8558558558559,11.3306780132375
20.9009009009009,11.325494940172
20.9459459459459,11.3203241274479
20.990990990991,11.3151654718132
21.036036036036,11.310018870905
21.0810810810811,11.3048842232403
21.1261261261261,11.299761428206
21.1711711711712,11.2946503860505
21.2162162162162,11.2895509978741
21.2612612612613,11.28446316562
21.3063063063063,11.2793867920656
21.3513513513514,11.2743217808135
21.3963963963964,11.2692680362832
21.4414414414414,11.264225463702
21.4864864864865,11.2591939690972
21.5315315315315,11.2541734592871
21.5765765765766,11.2491638418734
21.6216216216216,11.2441650252325
21.6666666666667,11.2391769185078
21.7117117117117,11.2341994316018
21.7567567567568,11.2292324751679
21.8018018018018,11.2242759606031
21.8468468468468,11.2193298000402
21.8918918918919,11.2143939063401
21.9369369369369,11.2094681930845
21.981981981982,11.2045525745686
22.027027027027,11.1996469657937
22.0720720720721,11.1947512824599
22.1171171171171,11.1898654409593
22.1621621621622,11.1849893583688
22.2072072072072,11.1801229524433
22.2522522522523,11.1752661416087
22.2972972972973,11.1704188449551
22.3423423423423,11.1655809822305
22.3873873873874,11.1607524738338
22.4324324324324,11.1559332408085
22.4774774774775,11.151123204836
22.5225225225225,11.1463222882297
22.5675675675676,11.1415304139283
22.6126126126126,11.1367475054898
22.6576576576577,11.1319734870853
22.7027027027027,11.1272082834928
22.7477477477477,11.1224518200915
22.7927927927928,11.1177040228559
22.8378378378378,11.1129648183493
22.8828828828829,11.108234133719
22.9279279279279,11.1035118966898
22.972972972973,11.0987980355586
23.018018018018,11.0940924791892
23.0630630630631,11.0893951570061
23.1081081081081,11.0847059989896
23.1531531531532,11.0800249356701
23.1981981981982,11.0753518981229
23.2432432432432,11.0706868179631
23.2882882882883,11.0660296273399
23.3333333333333,11.0613802589322
23.3783783783784,11.0567386459428
23.4234234234234,11.0521047220938
23.4684684684685,11.0474784216215
23.5135135135135,11.0428596792715
23.5585585585586,11.0382484302939
23.6036036036036,11.0336446104385
23.6486486486486,11.0290481559499
23.6936936936937,11.0244590035631
23.7387387387387,11.0198770904986
23.7837837837838,11.0153023544579
23.8288288288288,11.0107347336191
23.8738738738739,11.0061741666322
23.9189189189189,11.0016205926149
23.963963963964,10.9970739511481
